label,artist_names,params,img,周播放冠军次数：,上榜周数,,2019-02-07,2019-02-14,2019-02-21,2019-02-28,2019-03-07,2019-03-14,2019-03-28,2019-04-04,2019-04-11,2019-04-18,2019-04-25,2019-05-02,2019-05-09,2019-05-16,2019-05-23,2019-05-30,2019-06-06,2019-06-13,2019-06-20,2019-06-27,2019-07-04,2019-07-11,2019-07-18,2019-07-25,2019-08-01,2019-08-08,2019-08-15,2019-08-22,2019-08-29,2019-09-05,2019-09-12,2019-09-19,2019-09-26,2019-10-03,2019-10-10,2019-10-17,2019-10-24,2019-10-31,2019-11-07,2019-11-14,2019-11-21,2019-11-28,2019-12-05,2019-12-12,2019-12-19,2019-12-26,2020-01-02,2020-01-09,2020-01-16,2020-01-23,2020-01-30,2020-02-06,2020-02-13,2020-02-20,2020-02-27,2020-03-05,2020-03-12,2020-03-19,2020-03-26,2020-04-02,2020-04-09,2020-04-16,2020-04-23,2020-04-30,2020-05-07,2020-05-14,2020-05-21,2020-05-28,2020-06-04,2020-06-11,2020-06-18,2020-06-25,2020-07-02,2020-07-09,2020-07-16,2020-07-23,2020-07-30,2020-08-06,2020-08-13,2020-08-20,2020-08-27,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-01,2020-10-08,2020-10-15,2020-10-22,2020-10-29,2020-11-05,2020-11-12,2020-11-19,2020-11-26,2020-12-03,2020-12-10,2020-12-17,2020-12-24,2020-12-31,2021-01-07,2021-01-14,2021-01-21,2021-01-28,2021-02-04,2021-02-11,2021-02-18,2021-02-25,2021-03-04,2021-03-11,2021-03-18,2021-03-25,2021-04-01,2021-04-08,2021-04-15,2021-04-22,2021-04-29,2021-05-06,2021-05-13,2021-05-20,2021-05-27,2021-06-03,2021-06-10,2021-06-17,2021-06-24,2021-07-01,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-05,2021-08-12,2021-08-19,2021-08-26,2021-09-02,2021-09-09,2021-09-16,2021-09-23,2021-09-30,2021-10-07,2021-10-14,2021-10-21,2021-10-28,2021-11-04,2021-11-11,2021-11-18,2021-11-25,2021-12-02,2021-12-09,2021-12-16,2021-12-23,2021-12-30,2022-01-06,2022-01-13,2022-01-20,2022-01-27,2022-02-03,2022-02-10,2022-02-17,2022-02-24,2022-03-03,2022-03-10,2022-03-17
/g/11lrzxxd71,A5rass - الاخرس,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20210730:20210805:il,https://i.ytimg.com/vi/loC2-dwjpHc/default.jpg,0,26,20+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272371,555201,833244,1114206,1408725,1702434,2061572,2429499,2838028,3252163,3698491,4099256,4099256,4099256,5071456,5071456,5071456,6468697,7824823,9142492,10275147,11368741,12992110,14436080,15630506,16738823,17805299,18777610,20014704,20716711,20716711,20716711,20716711
/g/11fcs4r0q2,The Kid Laroi,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20210806:20210812:il,https://i.ytimg.com/vi/kTJczUoc26U/default.jpg,0,14,10+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311783,689077,1096471,1551734,1994803,2383880,2816059,3229686,3655776,4027731,4325142,4590107,4877585,4877585,4877585,5124873,5124873,5124873,5124873,5124873,5124873,5124873,5124873,5124873,5124873,5124873,5124873,5124873,5124873,5124873,5124873,5124873
/m/02qk53j,Mohamed Hamaki,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20210813:20210819:il,https://i.ytimg.com/vi/eeQWKNhFfPQ/default.jpg,0,26,20+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319798,605878,865232,1113986,1345659,1345659,1345659,1345659,1606638,1606638,1606638,1946974,2235425,2520725,2779681,3054834,3321452,3608904,3909194,4282801,4652730,5046560,5397958,5739373,6158681,6574702,7003640,7465837,7855781,8280847,8683873
/m/02l840,Kanye West,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20210827:20210902:il,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpSAIvw3bBynfijsVgItIoOLbHVPkDdXCVcQ&usqp=CAU,0,3,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287421,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,534423,793188,793188
/g/11m_cwggmh,אמני ישראל,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20210903:20210909:il,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpSAIvw3bBynfijsVgItIoOLbHVPkDdXCVcQ&usqp=CAU,0,1,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774,302774
/m/0kjh,ABBA,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20210903:20210909:il,https://i.ytimg.com/vi/pAzEY1MfXrQ/default.jpg,0,1,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390,279390
/g/11f322lhzg,CKay,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20210910:20210916:il,https://lh3.googleusercontent.com/tANmwgNq_0ITKWnv4omvsPnlvxXXcsi_8PxqxO6lPXajUEq-6s-q0OyGTIud6obdJYMzlQRsc1B-l0aT,0,27,20+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311905,1114642,2045782,2979120,4072238,4798298,5668090,6660300,7556274,8383683,9107704,9754654,10312202,10920278,11452529,11992964,12589045,13005667,13487272,13923778,14377061,14819026,15255771,15661507,16033668,16400240,16716664
/g/11c1p4b_sm,LISA,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20210910:20210916:il,https://i.ytimg.com/vi/dNCWe_6HAM8/default.jpg,0,7,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296445,296445,296445,539617,834239,1117375,1458424,1740257,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009,1989009
/g/11rrqmrf4b,Mohamed Al Busaili,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20210910:20210916:il,https://i.ytimg.com/vi/YuS9EDqbWq4/default.jpg,0,4,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,250660,558287,868357,1158951
/g/11r9g5jm4f,Mohanad Zaiter,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20210924:20210930:il,https://i.ytimg.com/vi/GQHJppzDhMI/default.jpg,0,16,10+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336002,336002,336002,336002,568615,886974,1224311,1570664,1889347,2220921,2602532,2954757,3254684,3567726,3906364,4162437,4162437,4162437,4434159,4726461,4987899,4987899,4987899,4987899,4987899
/g/11q_46ylhm,siilawy,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20210924:20210930:il,https://i.ytimg.com/vi/pJ9RxGGxMkk/default.jpg,0,14,10+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253508,585196,1141960,1809768,2589592,3530696,4541547,5512375,6387916,7259971,8067141,9115041,10382383,12045346,12045346,12045346,12045346,12045346,12045346,12045346,12045346,12045346,12045346,12045346,12045346
/g/11fk7n2h9j,Badr Alezzi,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211001:20211007:il,https://i.ytimg.com/vi/BJR3_GHxkEY/default.jpg,0,24,20+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288820,609289,921606,1204423,1512210,1858073,2237578,2628624,2998965,3415727,3878966,4404965,4921372,5314853,5751984,6144721,6581272,7018318,7481129,7986006,8543009,9088477,9492298,9874236
/m/02z4b_8,Adele,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211015:20211021:il,https://i.ytimg.com/vi/X-yIEMduRXk/default.jpg,0,18,10+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768492,1237025,1646734,1980918,2327362,3078433,3665310,4117671,4530272,4923528,5295605,5656411,6009779,6397409,6748135,7031095,7319989,7597647,7597647,7597647,7597647,7597647
/g/11j7gz7llb,Anas Kareem,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211015:20211021:il,https://i.ytimg.com/vi/Fgc_PZcFOvs/default.jpg,0,4,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248682,544121,836008,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219,1096219
/g/11byv8klk6,Noy Gabay,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211022:20211028:il,https://i.ytimg.com/vi/NX0rbdyLMoM/default.jpg,0,9,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391165,745685,1048396,1321370,1605240,1866728,1866728,1866728,1866728,1866728,1866728,1866728,2112593,2387405,2387405,2387405,2387405,2673675,2673675,2673675,2673675
/g/11rs0qkcn4,A5rass - الاخرس,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211022:20211028:il,https://i.ytimg.com/vi/loC2-dwjpHc/default.jpg,0,9,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346429,746628,1072566,2500406,3825593,3825593,3825593,3825593,3825593,3825593,3825593,3825593,3825593,3825593,3825593,3825593,3825593,4211774,5181074,6053977,6843369
/g/11f3x_zklw,Ido B Zooki,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211022:20211028:il,https://i.ytimg.com/vi/3pM4g-tr-2U/default.jpg,0,10,10+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254180,571104,946319,1314086,1656429,2017205,2295008,2551681,2798578,2798578,2798578,2798578,2798578,2798578,2798578,2798578,2798578,2798578,2798578,2798578,3048095
/g/11h_3t4vxm,שחר סאול,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211029:20211104:il,https://i.ytimg.com/vi/0aoNAe3BhAg/default.jpg,0,20,20+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367734,724087,1020019,1289700,1592760,1881836,2173549,2455717,2739738,3036590,3339366,3678650,4194224,4882242,5685568,6546950,7412012,8229140,9030721,9803901
/g/11hzcy2j9z,NOROZ,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211105:20211111:il,https://i.ytimg.com/vi/5_5PtfmoIQk/default.jpg,0,2,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260125,516746,516746,516746,516746,516746,516746,516746,516746,516746,516746,516746,516746,516746,516746,516746,516746,516746,516746
/g/11rd9g271w,MUSliM,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211112:20211118:il,https://i.ytimg.com/vi/BGkL2Pq-g3A/default.jpg,0,18,10+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268291,524493,830617,1122156,1447040,1791367,2153555,2551090,2900331,3227537,3526134,3822620,4162833,4433945,4697279,4967538,5240273,5520748
/g/11fy4d6p64, عجزت أنساك,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211119:20211125:il,https://i.ytimg.com/vi/YUOXqc367_U/default.jpg,0,17,10+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345761,771139,1246055,1830003,2351954,2863556,3351375,3809460,4197752,4585080,4930005,5252448,5706150,6173906,6604130,7028093,7432509
/g/11mts3c82z,Jasmin Moallem,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211203:20211209:il,https://i.ytimg.com/vi/Dcvm3PpOuiA/default.jpg,0,9,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295348,626704,903461,1176049,1443213,1715177,1971188,2238836,2505603,2505603,2505603,2505603,2505603,2505603,2505603
/g/11py0fzfk6,בתאל סבח,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211203:20211209:il,https://i.ytimg.com/vi/5_5dO7XrQ_o/default.jpg,0,15,10+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236096,585276,987197,1400849,1815591,2209540,2555992,2901375,3226415,3551776,3865206,4288114,4656715,4985915,5284083
/g/11sgmwfcjs,Sherine,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211210:20211216:il,https://i.ytimg.com/vi/xX-bprr9rFo/default.jpg,0,1,10-,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400,262400
/g/11qh2yxp7r,siilawy,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211231:20220106:il,https://i.ytimg.com/vi/pJ9RxGGxMkk/default.jpg,0,11,10+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507801,2824909,4044327,5306532,6595806,7852758,9061890,10170959,11164326,12040386,12836222
/g/11f7km2wfv,Karim Mahmoud Abdel Aziz,chart_params_type=WEEK&perspective=CHART&flags=viral_video_chart&selected_chart=TRACKS&chart_params_id=weekly:20211231:20220106:il,https://i.ytimg.com/vi/-kC9ZRTR6D4/default.jpg,0,11,10+,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302562,1103497,1884195,2512380,3071078,3593960,4119001,4620823,5118646,5532922,5915081
